,QuollRun,Cycle,Duration,Plag,Flag,Hlag,DF,DFH,DFF,Speed,Gait,sdh,sdf,PlagM,FlagM,HlagM,GaitM,surf,cali,SpC,GaitCY,GaitCYM
1,Gale1_f1_polexypts.csv,1,48.5,0.494845361,0.041237113,0.020618557,0.627815428,0.650188679,0.605442177,975.2047741,Bound,160.5520365,169.7439691,0.556701031,0.072164948,0.051546392,Transverse Gallop,pole,1.091124426,893.7612896,Bound,Bound
2,Gale1_f1_polexypts.csv,2,60.25,0.46473029,0.149377593,0.066390041,0.663204045,0.646428571,0.679979519,906.1056655,Transverse Gallop,211.4638105,208.2217074,0.414937759,0.141078838,0.041493776,Half Bound,pole,1.091124426,830.4329405,Half Bound,Half Bound
3,Gale1_f1_polexypts.csv,3,42.25,0.520710059,0.189349112,0,0.528785569,0.475,0.582571138,1538.123823,Half Bound,256.1182895,257.7317967,0.473372781,0.118343195,0,Half Bound,pole,1.091124426,1409.668583,Half Bound,Half Bound
4,Qu1_f10_anglexypts.csv,1,39.5,0.481012658,0.126582278,0.050632911,0.485871006,0.588805503,0.382936508,2521.604322,Transverse Gallop,350.6274874,383.1903877,0.594936709,0.17721519,0.012658228,Half Bound,angle,1.409954048,1788.430145,Half Bound,Half Bound
5,Qu1_f10_anglexypts.csv,2,42.5,0.564705882,0.258823529,0.094117647,0.485111409,0.550808898,0.419413919,2365.403592,Transverse Gallop,387.4765449,363.745927,0.635294118,0.235294118,0.082352941,Transverse Gallop,angle,1.409954048,1677.645875,Half Bound,Half Bound
6,Qu1_f11_anglexypts.csv,1,40.5,0.666666667,0.074074074,0,0.457012195,0.457012195,NA,3303.811868,Half Bound,498.4953929,NA,0.592592593,0.049382716,-0.012345679,Bound,angle,1.409954048,2343.205349,Bound,Bound
7,Qu1_f12_anglexypts.csv,1,37.5,0.266666667,0.186666667,-0.026666667,0.451173542,0.513157895,0.389189189,2703.167763,Rotary Gallop,403.4111033,395.3428105,0.346666667,0.186666667,-0.026666667,Rotary Gallop,angle,1.409954048,1917.202739,Half Bound,Half Bound
8,Qu1_f13_polexypts.csv,1,57.75,0.502164502,0.173160173,0.017316017,0.653305288,0.648076923,0.658533654,1224.359304,Half Bound,306.6238556,305.3171137,0.467532468,0.112554113,0.051948052,Transverse Gallop,pole,1.380291736,887.0293666,Half Bound,Half Bound
9,Qu1_f13_polexypts.csv,2,39.75,0.377358491,0.226415094,-0.025157233,0.572165916,0.569256757,0.575075075,2020.659123,Rotary Gallop,305.0517446,277.9728756,0.41509434,0.188679245,0.050314465,Transverse Gallop,pole,1.380291736,1463.936261,Half Bound,Half Bound
10,Qu1_f13_polexypts.csv,3,35,0.514285714,0.028571429,0.057142857,0.514309764,0.5,0.521464646,2069.463086,Bound,274.4616258,281.408891,0.528571429,0,-0.014285714,Bound,pole,1.380291736,1499.293977,Bound,Bound
11,Qu1_f14_polexypts.csv,1,35.5,0.338028169,0.225352113,-0.028169014,0.561038012,0.580409357,0.541666667,2219.609816,Rotary Gallop,294.8696461,309.0255787,0.436619718,0.154929577,0.014084507,Half Bound,pole,1.380291736,1608.072959,Half Bound,Half Bound
12,Qu1_f14_polexypts.csv,2,37.75,0.476821192,0.105960265,0.026490066,0.630259592,0.638888889,0.621630295,1975.891584,Half Bound,276.9622322,275.5323715,0.463576159,0.119205298,0.052980132,Transverse Gallop,pole,1.380291736,1431.502872,Half Bound,Half Bound
13,Qu1_f14_polexypts.csv,3,37.75,0.42384106,0.026490066,0.026490066,0.556041872,0.578655579,0.533428165,2164.354324,Bound,321.2076054,316.2953717,0.437086093,0.026490066,0,Bound,pole,1.380291736,1568.04121,Bound,Bound
14,Qu1_f15_polexypts.csv,1,36.25,0.386206897,0.055172414,0.027586207,0.448573574,0.513888889,0.383258258,2716.374023,Half Bound,348.2352192,348.5323398,0.468965517,0.027586207,0.04137931,Bound,pole,1.380291736,1967.970938,Bound,Bound
15,Qu1_f15_polexypts.csv,2,36,0.388888889,0.027777778,0.027777778,0.388888889,NA,0.388888889,2203.879293,Bound,NA,311.2743203,0.513888889,0.013888889,0.013888889,Bound,pole,1.380291736,1596.676439,Bound,Bound
16,Qu1_f16_polexypts.csv,1,35,0.571428571,0.2,-0.028571429,0.513672439,0.534920635,0.492424242,2344.986106,Rotary Gallop,295.6693408,313.4743659,0.571428571,0.171428571,-0.057142857,Rotary Gallop,pole,1.380291736,1698.90614,Half Bound,Half Bound
17,Qu1_f16_polexypts.csv,2,40.5,0.469135802,0.098765432,-0.049382716,0.604967356,0.597560976,0.612373737,1954.086193,Rotary Gallop,282.2139997,279.9421329,0.49382716,0.160493827,-0.061728395,Rotary Gallop,pole,1.380291736,1415.705203,Bound,Half Bound
18,Qu1_f16_polexypts.csv,3,37,0.648648649,0.324324324,-0.054054054,0.605000919,0.631323631,0.578678206,1843.988746,Rotary Gallop,249.4286992,253.1533698,0.702702703,0.310810811,-0.027027027,Rotary Gallop,pole,1.380291736,1335.941307,Half Bound,Half Bound
19,Qu1_f17_polexypts.csv,1,34.75,0.489208633,0.086330935,0.028776978,0.582571067,0.522727273,0.642414861,2215.202708,Half Bound,285.0410395,289.1182606,0.417266187,0.057553957,0.014388489,Half Bound,pole,1.380291736,1604.880078,Bound,Bound
20,Qu1_f17_polexypts.csv,2,31.75,0.409448819,0.220472441,0.062992126,0.598617448,0.581550802,0.615684093,2319.572077,Transverse Gallop,289.0514071,265.3427815,0.42519685,0.173228346,0.015748031,Half Bound,pole,1.380291736,1680.49407,Half Bound,Half Bound
21,Qu1_f18_polexypts.csv,1,44.25,0.451977401,0.04519774,0,0.54426176,0.578106852,0.510416667,1983.500231,Bound,353.4183032,363.2657761,0.451977401,0.02259887,-0.02259887,Bound,pole,1.380291736,1437.015219,Bound,Bound
22,Qu1_f18_polexypts.csv,2,35.25,0.425531915,0,-0.028368794,0.56782253,0.566919192,0.568725869,2411.995602,Bound,332.8527967,323.8306717,0.425531915,0.042553191,-0.042553191,Bound,pole,1.380291736,1747.453483,Bound,Bound
23,Qu1_f18_polexypts.csv,3,35,0.457142857,0.057142857,0.057142857,0.531132838,0.564387917,0.497877759,2374.112011,Transverse Gallop,295.0272888,295.1213175,0.5,0.057142857,0.057142857,Transverse Gallop,pole,1.380291736,1720.007408,Bound,Bound
24,Qu1_f19_polexypts.csv,1,34.75,0.431654676,0.086330935,0.086330935,0.523852366,0.53972154,0.507983193,2569.479685,Transverse Gallop,343.3824977,351.7332852,0.431654676,0.043165468,0,Bound,pole,1.380291736,1861.548264,Bound,Bound
25,Qu1_f19_polexypts.csv,2,33.75,0.385185185,0.118518519,-0.02962963,0.511191882,0.521464646,0.500919118,2485.487582,Rotary Gallop,324.0937857,308.5759137,0.42962963,0.103703704,0,Half Bound,pole,1.380291736,1800.697285,Half Bound,Half Bound
26,Qu1_f19_polexypts.csv,3,37.25,0.402684564,0.161073826,0.053691275,0.504244629,0.52027027,0.488218988,2429.594957,Transverse Gallop,336.2892145,332.742672,0.416107383,0.120805369,0.026845638,Half Bound,pole,1.380291736,1760.203943,Half Bound,Half Bound
27,Qu1_f20_polexypts.csv,1,48,0.479166667,0.375,0.270833333,0.663444357,0.6725,0.654388715,1460.246659,Transverse Gallop,300.3441937,300.0345938,0.447916667,0.260416667,0.15625,Transverse Gallop,pole,1.380291736,1057.926104,Canter,Canter
28,Qu1_f20_polexypts.csv,2,44,0.431818182,0.090909091,0.068181818,0.555798889,0.541569767,0.570028011,2076.089341,Transverse Gallop,351.4973306,342.7393633,0.397727273,0.034090909,0.034090909,Bound,pole,1.380291736,1504.094596,Bound,Bound
29,Qu1_f20_polexypts.csv,3,33.75,0.503703704,0.148148148,0,0.588217905,0.644144144,0.532291667,2052.969166,Half Bound,259.982624,257.9360498,0.592592593,0.133333333,-0.014814815,Rotary Gallop,pole,1.380291736,1487.344387,Half Bound,Half Bound
30,Qu1_f21_polexypts.csv,1,28.5,0.49122807,0.105263158,0.035087719,0.456800766,0.472222222,0.44137931,3294.032547,Half Bound,395.7249845,384.7856962,0.456140351,0.070175439,0,Half Bound,pole,1.380291736,2386.475598,Half Bound,Bound
31,Qu1_f21_polexypts.csv,2,29.25,0.41025641,0.136752137,0,0.443678161,0.508045977,0.379310345,3493.584806,Half Bound,354.2895143,368.1412221,0.444444444,0.102564103,-0.034188034,Rotary Gallop,pole,1.380291736,2531.048122,Half Bound,Half Bound
32,Qu1_f21_polexypts.csv,3,30,0.4,0.133333333,-0.033333333,0.45,NA,0.45,2817.355317,Rotary Gallop,NA,311.1786589,0.466666667,0.083333333,0,Half Bound,pole,1.380291736,2041.130323,Half Bound,Bound
33,Qu1_f22_polexypts.csv,1,33.75,0.562962963,0.111111111,0.059259259,0.436242679,0.476381462,0.396103896,2903.955238,Transverse Gallop,403.3730293,404.7463124,0.592592593,0.066666667,-0.02962963,Rotary Gallop,pole,1.380291736,2103.870626,Half Bound,Bound
34,Qu1_f22_polexypts.csv,2,33.66666667,0.326732673,NA,0.02970297,0.473015873,0.492857143,0.433333333,2940.242681,Unknown,375.3869969,339.7166883,0.386138614,NA,0.014851485,Unknown,pole,1.380291736,2130.160316,Unknown,Unknown
35,Qu1_f23_polexypts.csv,1,35,0.371428571,0.285714286,-0.028571429,0.604329004,0.603896104,0.604761905,2189.489054,Rotary Gallop,278.2979597,278.4789469,0.414285714,0.142857143,-0.042857143,Rotary Gallop,pole,1.380291736,1586.250933,Half Bound,Half Bound
36,Qu1_f23_polexypts.csv,2,37.5,0.48,0.053333333,0.026666667,0.567324561,0.583333333,0.551315789,2198.601637,Half Bound,343.2009856,334.2150904,0.453333333,0.04,0,Bound,pole,1.380291736,1592.852859,Bound,Bound
37,Qu1_f24_polexypts.csv,1,31.5,0.285714286,0.222222222,-0.095238095,0.482610887,0.523185484,0.44203629,2657.826979,Rotary Gallop,329.5120313,336.8331982,0.428571429,0.063492063,-0.047619048,Rotary Gallop,pole,1.380291736,1925.554511,Half Bound,Bound
38,Qu1_f24_polexypts.csv,2,35.25,0.283687943,0.170212766,-0.056737589,0.497233894,0.514705882,0.479761905,2777.394658,Rotary Gallop,390.2083934,370.6836196,0.326241135,0.113475177,-0.056737589,Rotary Gallop,pole,1.380291736,2012.179444,Half Bound,Half Bound
39,Qu1_f25_polexypts.csv,1,36.75,0.43537415,0.054421769,0.054421769,0.525363666,0.527413127,0.523314204,2469.513689,Transverse Gallop,373.1413597,358.8070791,0.421768707,0.040816327,0.027210884,Bound,pole,1.380291736,1789.124447,Bound,Bound
40,Qu1_f26_polexypts.csv,1,41.25,0.533333333,0.218181818,-0.072727273,0.530097872,0.574481458,0.485714286,2089.300486,Rotary Gallop,318.4750587,336.7791911,0.593939394,0.218181818,-0.024242424,Rotary Gallop,pole,1.380291736,1513.665866,Half Bound,Half Bound
41,Qu1_f26_polexypts.csv,2,43.5,0.344827586,0.137931034,0.068965517,0.511382114,0.539393939,0.483370288,1964.484597,Transverse Gallop,332.7062522,307.2591774,0.390804598,0.126436782,0.068965517,Transverse Gallop,pole,1.380291736,1423.238686,Half Bound,Half Bound
42,Qu1_f4_anglexypts.csv,1,34.75,0.431654676,0.028776978,0.057553957,0.421990644,0.5004329,0.343548387,3211.122625,Bound,401.8526279,418.7598963,0.503597122,0.028776978,0.057553957,Bound,angle,1.409954048,2277.466155,Bound,Bound
43,Qu1_f4_anglexypts.csv,2,31.5,0.253968254,0.253968254,0,0.388457145,0.363121186,0.413793103,2870.339045,Half Bound,282.4364425,350.6453035,0.412698413,0.19047619,0.26984127,Transverse Gallop,angle,1.409954048,2035.767796,Half Bound,Gallop
44,Qu1_f4_anglexypts.csv,3,37.5,0.266666667,0.213333333,-0.16,0.595373965,0.813664596,0.377083333,1213.153163,Rotary Gallop,100.0476323,196.6962085,0.533333333,0.48,0,Half Bound,angle,1.409954048,860.4203555,Half Bound,Half Bound
45,Qu1_f5_anglexypts.csv,1,36.5,0.438356164,0.02739726,0,0.402780102,0.439900427,0.365659777,3340.738506,Bound,502.3130487,464.5032233,0.493150685,0.054794521,-0.01369863,Rotary Gallop,angle,1.409954048,2369.395308,Bound,Bound
46,Qu1_f6_anglexypts.csv,1,31.75,0.503937008,0.031496063,0.094488189,0.529608295,0.556451613,0.502764977,2712.052704,Bound,338.3111116,363.9289574,0.488188976,0.015748031,0.031496063,Bound,angle,1.409954048,1923.504321,Bound,Bound
47,Qu1_f6_anglexypts.csv,2,29.25,0.376068376,0.170940171,0.068376068,0.529586445,0.533926585,0.525246305,2897.419294,Transverse Gallop,322.1828328,327.515871,0.427350427,0.102564103,0.068376068,Transverse Gallop,angle,1.409954048,2054.974272,Half Bound,Half Bound
48,Qu1_f7_anglexypts.csv,1,43,0.488372093,0.046511628,0.093023256,0.504570174,0.552383592,0.456756757,2256.638707,Bound,380.6394845,393.9437312,0.511627907,0.034883721,0.058139535,Bound,angle,1.409954048,1600.505145,Bound,Bound
49,Qu1_f8_anglexypts.csv,1,34,0.441176471,0.058823529,0,0.533976101,0.521462639,0.546489564,2489.432478,Half Bound,379.7350323,274.7229321,0.529411765,0.235294118,-0.014705882,Rotary Gallop,angle,1.409954048,1765.61249,Bound,Half Bound
50,Qu1_f8_anglexypts.csv,2,31.5,0.571428571,0.158730159,-0.095238095,0.405379402,0.420797414,0.38996139,3105.527012,Rotary Gallop,358.1619426,412.844349,0.634920635,0.142857143,0.031746032,Half Bound,angle,1.409954048,2202.573209,Half Bound,Half Bound
51,Qu1_f8_anglexypts.csv,3,33.25,0.390977444,0.120300752,0,0.481520165,0.485294118,0.477746212,3075.46084,Half Bound,419.9372332,400.3440395,0.45112782,0.07518797,0.045112782,Half Bound,angle,1.409954048,2181.248988,Half Bound,Bound
52,Qu1_f9_anglexypts.csv,1,37.25,0.590604027,0.087248322,-0.053691275,0.389331502,0.426282051,0.352380952,3200.752004,Rotary Gallop,479.6773633,464.9269263,0.536912752,0.087248322,-0.026845638,Rotary Gallop,angle,1.409954048,2270.110865,Bound,Bound
53,Qu2_f10_anglexypts.csv,1,44,0.613636364,0,0.045454545,0.39652848,0.453488372,0.282608696,3138.609288,Bound,519.7968286,646.7904768,0.556818182,0.022727273,0.011363636,Bound,angle,1.409954048,2226.036581,Bound,Bound
54,Qu2_f3_anglexypts.csv,1,53.75,0.446511628,0.148837209,0.037209302,0.383757875,0.428104575,0.339411174,2449.545043,Half Bound,592.6847325,569.3046372,0.465116279,0.139534884,0.009302326,Half Bound,angle,1.409954048,1737.322607,Half Bound,Half Bound
55,Qu2_f4_anglexypts.csv,1,66,0.46969697,0.227272727,-0.090909091,0.530315472,0.589409722,0.471221221,1487.832792,Rotary Gallop,361.9544554,371.2563356,0.553030303,0.21969697,-0.075757576,Rotary Gallop,angle,1.409954048,1055.234952,Half Bound,Half Bound
56,Qu2_f4_anglexypts.csv,2,72.5,0.4,0.068965517,0.027586207,0.517168061,0.568506006,0.465830116,1506.225694,Half Bound,408.8045225,398.3050537,0.448275862,0.075862069,0.020689655,Half Bound,angle,1.409954048,1068.279988,Bound,Bound
57,Qu2_f5_anglexypts.csv,1,52,0.769230769,0.076923077,0.057692308,0.432297447,0.432297447,NA,2752.2958,Transverse Gallop,568.1063535,NA,0.701923077,0.038461538,0.028846154,Bound,angle,1.409954048,1952.046454,Bound,Bound
58,Qu2_f6_anglexypts.csv,1,52,0.307692308,0.057692308,0.057692308,0.396133921,0.464874411,0.327393431,2570.814388,Transverse Gallop,556.460026,544.2525121,0.365384615,0.028846154,0.028846154,Bound,angle,1.409954048,1823.332038,Bound,Bound
59,Qu2_f6_anglexypts.csv,2,51.75,0.212560386,0.077294686,0,0.322170819,0.38312369,0.261217949,2969.272079,Half Bound,612.7437771,563.0356155,0.289855072,0.057971014,-0.009661836,Rotary Gallop,angle,1.409954048,2105.935355,Bound,Bound
60,Qu2_f7_anglexypts.csv,1,50.5,0.277227723,0.138613861,0.059405941,0.43326087,0.5,0.366521739,2152.392231,Transverse Gallop,427.0240891,402.9293778,0.366336634,0.108910891,0.02970297,Half Bound,angle,1.409954048,1526.569064,Half Bound,Half Bound
61,Qu2_f7_anglexypts.csv,2,59.75,0.284518828,0.184100418,0.050209205,0.40288409,0.457627119,0.348141061,2145.567349,Transverse Gallop,489.1571466,499.0666585,0.334728033,0.150627615,0.016736402,Half Bound,angle,1.409954048,1521.728564,Half Bound,Half Bound
62,Qu2_f8_anglexypts.csv,1,60.25,0.298755187,0.165975104,0.01659751,0.367261905,0.425,0.30952381,2321.911415,Half Bound,540.1189183,552.4704217,0.365145228,0.141078838,0.008298755,Half Bound,angle,1.409954048,1646.799354,Half Bound,Half Bound
63,Qu2_f9_anglexypts.csv,1,45.33333333,0.352941176,NA,0.264705882,0.339417995,0.369565217,0.324344384,3183.73952,Unknown,622.0558242,556.4880766,0.363970588,NA,0.308823529,Unknown,angle,1.409954048,2258.044881,Unknown,Unknown
64,Qu3_f10_anglexypts.csv,1,47.5,0.631578947,0.168421053,0.042105263,0.526374113,0.526374113,NA,2391.650567,Half Bound,438.8086029,NA,0.589473684,0.189473684,0.042105263,Half Bound,angle,1.409954048,1696.261357,Half Bound,Half Bound
65,Qu3_f11_anglexypts.csv,1,37.25,0.402684564,0.026845638,-0.053691275,0.458035714,0.453571429,0.4625,2959.404784,Bound,461.7230441,434.2467784,0.416107383,0.026845638,-0.026845638,Bound,angle,1.409954048,2098.937046,Bound,Bound
66,Qu3_f12_anglexypts.csv,1,46.75,0.363636364,0.042780749,0.021390374,0.34718655,0.431515957,0.262857143,3114.9166,Bound,555.1920204,558.6451947,0.459893048,0.042780749,0.032085561,Bound,angle,1.409954048,2209.232708,Bound,Bound
67,Qu3_f13_polexypts.csv,1,45.5,0.43956044,0.043956044,-0.021978022,0.67749658,0.681334623,0.673658537,1746.3836,Bound,267.2939762,262.7380184,0.43956044,0.076923077,0,Half Bound,pole,1.380291736,1265.22789,Bound,Bound
68,Qu3_f13_polexypts.csv,2,37,0.459459459,0.297297297,0.054054054,0.617275748,0.557142857,0.677408638,1916.708363,Transverse Gallop,249.0486813,251.8695184,0.432432432,0.202702703,0.094594595,Transverse Gallop,pole,1.380291736,1388.625544,Half Bound,Half Bound
69,Qu3_f14_polexypts.csv,1,36.25,0.413793103,0.082758621,-0.027586207,0.573084739,0.597297297,0.54887218,2280.05417,Rotary Gallop,326.124772,334.6090653,0.44137931,0.082758621,-0.013793103,Rotary Gallop,pole,1.380291736,1651.863958,Bound,Bound
70,Qu3_f14_polexypts.csv,2,35.5,0.394366197,0.169014085,0.028169014,0.540601504,0.521428571,0.559774436,2514.731819,Half Bound,330.2908765,334.8105187,0.38028169,0.098591549,0,Half Bound,pole,1.380291736,1821.884282,Half Bound,Bound
71,Qu3_f15_polexypts.csv,1,39,0.538461538,0.025641026,0.076923077,0.544776683,0.558760684,0.530792683,2257.110423,Bound,378.9758172,385.9972443,0.5,0.012820513,0.025641026,Bound,pole,1.380291736,1635.241568,Bound,Bound
72,Qu3_f16_polexypts.csv,1,43.25,0.485549133,0.069364162,0,0.544619551,0.560433604,0.528805497,1946.743595,Half Bound,334.6538964,337.8397936,0.485549133,0.069364162,-0.023121387,Rotary Gallop,pole,1.380291736,1410.385605,Bound,Bound
73,Qu3_f16_polexypts.csv,2,44.75,0.51396648,0.089385475,0.089385475,0.619439072,0.647969052,0.590909091,1792.538589,Transverse Gallop,285.7190648,285.6412087,0.536312849,0.089385475,0.055865922,Transverse Gallop,pole,1.380291736,1298.666465,Bound,Bound
74,Qu3_f16_polexypts.csv,3,44.25,0.519774011,0.09039548,0.02259887,0.610344909,0.616341991,0.604347826,1801.325751,Half Bound,319.9314723,319.1827277,0.508474576,0.079096045,0.033898305,Half Bound,pole,1.380291736,1305.032627,Bound,Bound
75,Qu3_f17_polexypts.csv,1,36,0.611111111,0.166666667,0,0.549068817,0.576709062,0.521428571,2306.676544,Half Bound,307.078301,307.3642087,0.652777778,0.166666667,0.041666667,Half Bound,pole,1.380291736,1671.151456,Half Bound,Half Bound
76,Qu3_f17_polexypts.csv,2,36,0.583333333,0.083333333,0.083333333,0.63929011,0.645752896,0.632827324,1841.700947,Transverse Gallop,209.5225434,226.1535179,0.638888889,0.097222222,0.041666667,Half Bound,pole,1.380291736,1334.283832,Bound,Bound
77,Qu3_f17_polexypts.csv,3,43.5,0.551724138,0,-0.045977011,0.712546508,0.713420543,0.711672474,1302.95243,Bound,203.3977063,205.1611335,0.643678161,0.057471264,0.011494253,Half Bound,pole,1.380291736,943.9688697,Bound,Bound
78,Qu3_f17_polexypts.csv,4,47.5,0.631578947,0.021052632,0.063157895,0.69481383,NA,0.69481383,1251.132382,Bound,NA,206.6821399,0.631578947,0.021052632,0.031578947,Bound,pole,1.380291736,906.426047,Bound,Bound
79,Qu3_f18_polexypts.csv,1,35.25,0.567375887,0.028368794,0.056737589,0.575261186,0.571428571,0.5790938,2276.989319,Bound,291.4997408,292.5292587,0.539007092,0.014184397,0.028368794,Bound,pole,1.380291736,1649.643521,Bound,Bound
80,Qu3_f18_polexypts.csv,2,51,0.411764706,0.078431373,0.039215686,0.660419933,0.681088314,0.639751553,1504.317148,Half Bound,240.0675516,239.7022418,0.5,0.039215686,0.029411765,Bound,pole,1.380291736,1089.854491,Bound,Bound
81,Qu3_f18_polexypts.csv,3,55.5,0.648648649,0.144144144,0,0.694796559,0.715197957,0.674395161,1138.813904,Half Bound,233.072168,222.3073505,0.63963964,0.072072072,0,Half Bound,pole,1.380291736,825.0530478,Half Bound,Bound
82,Qu3_f20_polexypts.csv,1,47.25,0.677248677,0.211640212,-0.021164021,0.640225976,0.581395349,0.699056604,1774.022007,Rotary Gallop,369.1963184,323.6563683,0.55026455,0.19047619,-0.021164021,Rotary Gallop,pole,1.380291736,1285.251488,Half Bound,Half Bound
83,Qu3_f20_polexypts.csv,2,28.25,0.778761062,0.247787611,-0.03539823,0.582630622,0.553571429,0.611689815,2417.916671,Rotary Gallop,201.5790253,244.0448905,0.743362832,0.212389381,0.03539823,Half Bound,pole,1.380291736,1751.743206,Half Bound,Half Bound
84,Qu3_f20_polexypts.csv,3,39.66666667,0.453781513,NA,0.025210084,0.631869078,0.600581395,0.694444444,1890.761951,Unknown,269.9761564,256.1740269,0.415966387,NA,-0.050420168,Unknown,pole,1.380291736,1369.82777,Unknown,Unknown
85,Qu3_f21_polexypts.csv,1,33.25,0.45112782,0.030075188,0.030075188,0.557548701,0.569642857,0.545454545,2759.328302,Bound,328.3122883,342.1331736,0.436090226,0,0,Bound,pole,1.380291736,1999.090649,Bound,Bound
86,Qu3_f21_polexypts.csv,2,41.25,0.412121212,0.024242424,0.096969697,0.533667946,0.527862209,0.539473684,2218.792637,Bound,350.0526136,331.3644197,0.436363636,0.036363636,0.060606061,Bound,pole,1.380291736,1607.480925,Bound,Bound
87,Qu3_f22_polexypts.csv,1,36.5,0.438356164,0.054794521,0.02739726,0.575152625,0.611111111,0.539194139,2326.095655,Half Bound,326.6742095,339.8497011,0.479452055,0,0,Bound,pole,1.380291736,1685.220301,Bound,Bound
88,Qu3_f22_polexypts.csv,2,39.75,0.427672956,0.050314465,0.025157233,0.553796654,0.548809524,0.558783784,2386.253846,Half Bound,359.3779757,334.931731,0.452830189,0.062893082,0.037735849,Half Bound,pole,1.380291736,1728.803979,Bound,Bound
89,Qu3_f22_polexypts.csv,3,41.25,0.533333333,0.121212121,0.072727273,0.57571034,0.588137472,0.563283208,2092.824834,Transverse Gallop,314.0104154,303.0198827,0.557575758,0.133333333,0.048484848,Half Bound,pole,1.380291736,1516.219201,Half Bound,Half Bound
90,Qu3_f4_anglexypts.csv,1,42.25,0.378698225,0.094674556,0.047337278,0.431724874,0.416052184,0.447397564,2539.657651,Half Bound,478.72293,416.9806163,0.355029586,0.071005917,0.01183432,Half Bound,angle,1.409954048,1801.234342,Bound,Bound
91,Qu3_f4_anglexypts.csv,2,51.5,0.27184466,0.097087379,0,0.342918348,0.369883041,0.315953654,2876.410516,Half Bound,588.3745986,545.6351389,0.339805825,0.077669903,0.009708738,Half Bound,angle,1.409954048,2040.073945,Bound,Bound
92,Qu3_f5_anglexypts.csv,1,33.75,0.562962963,0.118518519,0.059259259,0.398834989,0.327540107,0.47012987,3082.093488,Transverse Gallop,395.5589103,428.3620634,0.444444444,0.088888889,0,Half Bound,angle,1.409954048,2185.953147,Half Bound,Bound
93,Qu3_f5_anglexypts.csv,2,34.5,0.492753623,0.057971014,0.028985507,0.428151261,0.385714286,0.470588235,3182.745962,Half Bound,474.5997258,426.245869,0.420289855,0.057971014,-0.043478261,Rotary Gallop,angle,1.409954048,2257.340207,Bound,Bound
94,Qu3_f6_anglexypts.csv,1,36.5,0.547945205,0.164383562,0,0.454119815,0.520645646,0.387593985,2879.077218,Half Bound,364.367188,413.7134557,0.575342466,0.082191781,0,Half Bound,angle,1.409954048,2041.965284,Half Bound,Bound
95,Qu3_f6_anglexypts.csv,2,38,0.578947368,0.236842105,0.026315789,0.488017341,0.527413127,0.448621554,2634.091412,Half Bound,357.8089588,395.856127,0.552631579,0.184210526,0,Half Bound,angle,1.409954048,1868.210823,Half Bound,Half Bound
96,Qu3_f7_anglexypts.csv,1,43.25,0.439306358,0.092485549,0.069364162,0.511638036,0.540697674,0.482578397,2970.258577,Transverse Gallop,434.8110744,406.2692502,0.416184971,0.104046243,0.011560694,Half Bound,angle,1.409954048,2106.635022,Bound,Half Bound
97,Qu3_f7_anglexypts.csv,2,40,0.45,0.1,0,0.409293028,0.44197031,0.376615746,3326.292248,Half Bound,548.1722233,540.4340315,0.45,0.0875,-0.025,Rotary Gallop,angle,1.409954048,2359.149401,Bound,Bound
98,Qu3_f8_anglexypts.csv,1,49,0.673469388,0.081632653,0,0.469583333,0.469583333,NA,2788.529779,Half Bound,522.3706609,NA,0.612244898,0.091836735,0,Half Bound,angle,1.409954048,1977.745149,Bound,Bound
99,Qu3_f9_anglexypts.csv,1,48.75,0.451282051,0.184615385,0.041025641,0.358460703,0.383877551,0.333043856,3009.257237,Half Bound,563.9734493,550.5520776,0.471794872,0.164102564,0.041025641,Half Bound,angle,1.409954048,2134.294548,Half Bound,Half Bound
100,Qu4_f10_polexypts.csv,1,30,0.366666667,0.1,0.166666667,0.546734587,0.584848485,0.50862069,2503.419105,Transverse Gallop,311.3488213,304.2916923,0.4,0.083333333,0.083333333,Transverse Gallop,pole,1.380291736,1813.688396,NA,Bound
101,Qu4_f10_polexypts.csv,2,36.25,0.35862069,0.055172414,0.055172414,0.573608233,0.584008097,0.56320837,2292.438384,Transverse Gallop,322.6345642,299.3255057,0.386206897,0.055172414,0.013793103,Half Bound,pole,1.380291736,1660.83613,Bound,Bound
102,Qu4_f10_polexypts.csv,3,35,0.4,0.228571429,0.028571429,0.555731523,0.579411765,0.532051282,2279.940507,Half Bound,291.0763459,310.7912432,0.442857143,0.142857143,0,Half Bound,pole,1.380291736,1651.781611,Half Bound,Half Bound
103,Qu4_f11_polexypts.csv,1,37.25,0.429530201,0.026845638,0,0.510135135,0.506756757,0.513513514,2258.762012,Bound,320.8329579,323.639622,0.429530201,0.026845638,0,Bound,pole,1.380291736,1636.438119,Bound,Bound
104,Qu4_f11_polexypts.csv,2,34,0.5,0.029411765,0.029411765,0.50021645,0.492869875,0.507563025,2482.88559,Bound,329.3154693,337.5095855,0.485294118,0.014705882,0.014705882,Bound,pole,1.380291736,1798.812182,Bound,Bound
105,Qu4_f12_polexypts.csv,1,34.5,0.695652174,0.289855072,-0.086956522,0.589220945,0.614247312,0.564194577,2171.287281,Rotary Gallop,267.1629089,280.7409299,0.695652174,0.260869565,-0.072463768,Rotary Gallop,pole,1.380291736,1573.06403,Half Bound,Half Bound
